iE,itp,content
75,72,6.500000000000e+01
75,73,2.700000000000e+01
75,74,1.400000000000e+01
75,75,1.000000000000e+00
75,76,0.000000000000e+00
75,77,0.000000000000e+00
75,78,0.000000000000e+00
75,79,0.000000000000e+00
75,80,0.000000000000e+00
76,1,0.000000000000e+00
76,2,0.000000000000e+00
76,3,0.000000000000e+00
76,4,0.000000000000e+00
76,5,0.000000000000e+00
76,6,0.000000000000e+00
76,7,0.000000000000e+00
76,8,0.000000000000e+00
76,9,0.000000000000e+00
76,10,0.000000000000e+00
76,11,0.000000000000e+00
76,12,0.000000000000e+00
76,13,0.000000000000e+00
76,14,0.000000000000e+00
76,15,0.000000000000e+00
76,16,0.000000000000e+00
76,17,0.000000000000e+00
76,18,0.000000000000e+00
76,19,0.000000000000e+00
76,20,0.000000000000e+00
76,21,0.000000000000e+00
76,22,0.000000000000e+00
76,23,0.000000000000e+00
76,24,0.000000000000e+00
76,25,0.000000000000e+00
76,26,0.000000000000e+00
76,27,0.000000000000e+00
76,28,0.000000000000e+00
76,29,0.000000000000e+00
76,30,0.000000000000e+00
76,31,0.000000000000e+00
76,32,0.000000000000e+00
76,33,0.000000000000e+00
76,34,0.000000000000e+00
76,35,0.000000000000e+00
76,36,0.000000000000e+00
76,37,0.000000000000e+00
76,38,0.000000000000e+00
76,39,0.000000000000e+00
76,40,0.000000000000e+00
76,41,0.000000000000e+00
76,42,0.000000000000e+00
76,43,0.000000000000e+00
76,44,0.000000000000e+00
76,45,0.000000000000e+00
76,46,0.000000000000e+00
76,47,0.000000000000e+00
76,48,0.000000000000e+00
76,49,0.000000000000e+00
76,50,0.000000000000e+00
76,51,0.000000000000e+00
76,52,0.000000000000e+00
76,53,0.000000000000e+00
76,54,0.000000000000e+00
76,55,0.000000000000e+00
76,56,0.000000000000e+00
76,57,0.000000000000e+00
76,58,0.000000000000e+00
76,59,0.000000000000e+00
76,60,1.000000000000e+00
76,61,5.000000000000e+00
76,62,7.000000000000e+00
76,63,1.000000000000e+01
76,64,9.000000000000e+00
76,65,1.500000000000e+01
76,66,3.200000000000e+01
76,67,3.700000000000e+01
76,68,4.500000000000e+01
76,69,6.600000000000e+01
76,70,5.200000000000e+01
76,71,6.100000000000e+01
76,72,3.600000000000e+01
76,73,2.400000000000e+01
76,74,1.000000000000e+01
76,75,1.000000000000e+00
76,76,0.000000000000e+00
76,77,0.000000000000e+00
76,78,0.000000000000e+00
76,79,0.000000000000e+00
76,80,0.000000000000e+00
77,1,0.000000000000e+00
77,2,0.000000000000e+00
77,3,0.000000000000e+00
77,4,0.000000000000e+00
77,5,0.000000000000e+00
77,6,0.000000000000e+00
77,7,0.000000000000e+00
77,8,0.000000000000e+00
77,9,0.000000000000e+00
77,10,0.000000000000e+00
77,11,0.000000000000e+00
77,12,0.000000000000e+00
77,13,0.000000000000e+00
77,14,0.000000000000e+00
77,15,0.000000000000e+00
77,16,0.000000000000e+00
77,17,0.000000000000e+00
77,18,0.000000000000e+00
77,19,0.000000000000e+00
77,20,0.000000000000e+00
77,21,0.000000000000e+00
77,22,0.000000000000e+00
77,23,0.000000000000e+00
77,24,0.000000000000e+00
77,25,0.000000000000e+00
77,26,0.000000000000e+00
77,27,0.000000000000e+00
77,28,0.000000000000e+00
77,29,0.000000000000e+00
77,30,0.000000000000e+00
77,31,0.000000000000e+00
77,32,0.000000000000e+00
77,33,0.000000000000e+00
77,34,0.000000000000e+00
77,35,0.000000000000e+00
77,36,0.000000000000e+00
77,37,0.000000000000e+00
77,38,0.000000000000e+00
77,39,0.000000000000e+00
77,40,0.000000000000e+00
77,41,0.000000000000e+00
77,42,0.000000000000e+00
77,43,0.000000000000e+00
77,44,0.000000000000e+00
77,45,0.000000000000e+00
77,46,0.000000000000e+00
77,47,0.000000000000e+00
77,48,0.000000000000e+00
77,49,0.000000000000e+00
77,50,0.000000000000e+00
77,51,0.000000000000e+00
77,52,0.000000000000e+00
77,53,0.000000000000e+00
77,54,0.000000000000e+00
77,55,0.000000000000e+00
77,56,0.000000000000e+00
77,57,0.000000000000e+00
77,58,0.000000000000e+00
77,59,0.000000000000e+00
77,60,0.000000000000e+00
77,61,0.000000000000e+00
77,62,0.000000000000e+00
77,63,1.000000000000e+00
77,64,2.000000000000e+00
77,65,2.000000000000e+00
77,66,2.000000000000e+00
77,67,4.000000000000e+00
77,68,7.000000000000e+00
77,69,1.000000000000e+01
77,70,1.000000000000e+01
77,71,1.600000000000e+01
77,72,1.000000000000e+01
77,73,7.000000000000e+00
77,74,2.000000000000e+00
77,75,1.000000000000e+00
77,76,0.000000000000e+00
77,77,0.000000000000e+00
77,78,0.000000000000e+00
77,79,0.000000000000e+00
77,80,0.000000000000e+00
78,1,0.000000000000e+00
78,2,0.000000000000e+00
78,3,0.000000000000e+00
78,4,0.000000000000e+00
78,5,0.000000000000e+00
78,6,0.000000000000e+00
78,7,0.000000000000e+00
78,8,0.000000000000e+00
78,9,0.000000000000e+00
78,10,0.000000000000e+00
78,11,0.000000000000e+00
78,12,0.000000000000e+00
78,13,0.000000000000e+00
78,14,0.000000000000e+00
78,15,0.000000000000e+00
78,16,0.000000000000e+00
78,17,0.000000000000e+00
78,18,0.000000000000e+00
78,19,0.000000000000e+00
78,20,0.000000000000e+00
78,21,0.000000000000e+00
78,22,0.000000000000e+00
78,23,0.000000000000e+00
78,24,0.000000000000e+00
78,25,0.000000000000e+00
78,26,0.000000000000e+00
78,27,0.000000000000e+00
78,28,0.000000000000e+00
78,29,0.000000000000e+00
78,30,0.000000000000e+00
78,31,0.000000000000e+00
78,32,0.000000000000e+00
78,33,0.000000000000e+00
78,34,0.000000000000e+00
78,35,0.000000000000e+00
78,36,0.000000000000e+00
78,37,0.000000000000e+00
78,38,0.000000000000e+00
78,39,0.000000000000e+00
78,40,0.000000000000e+00
78,41,0.000000000000e+00
78,42,0.000000000000e+00
78,43,0.000000000000e+00
78,44,0.000000000000e+00
78,45,0.000000000000e+00
78,46,0.000000000000e+00
78,47,0.000000000000e+00
78,48,0.000000000000e+00
78,49,0.000000000000e+00
78,50,0.000000000000e+00
78,51,0.000000000000e+00
78,52,0.000000000000e+00
78,53,0.000000000000e+00
78,54,0.000000000000e+00
78,55,0.000000000000e+00
78,56,0.000000000000e+00
78,57,0.000000000000e+00
78,58,0.000000000000e+00
78,59,0.000000000000e+00
78,60,0.000000000000e+00
78,61,0.000000000000e+00
78,62,0.000000000000e+00
78,63,0.000000000000e+00
78,64,0.000000000000e+00
78,65,0.000000000000e+00
78,66,0.000000000000e+00
78,67,0.000000000000e+00
78,68,1.000000000000e+00
78,69,0.000000000000e+00
78,70,0.000000000000e+00
78,71,0.000000000000e+00
78,72,0.000000000000e+00
78,73,0.000000000000e+00
78,74,0.000000000000e+00
78,75,0.000000000000e+00
78,76,0.000000000000e+00
78,77,0.000000000000e+00
78,78,0.000000000000e+00
78,79,0.000000000000e+00
78,80,0.000000000000e+00
79,1,0.000000000000e+00
79,2,0.000000000000e+00
79,3,0.000000000000e+00
79,4,0.000000000000e+00
79,5,0.000000000000e+00
79,6,0.000000000000e+00
79,7,0.000000000000e+00
79,8,0.000000000000e+00
79,9,0.000000000000e+00
79,10,0.000000000000e+00
79,11,0.000000000000e+00
79,12,0.000000000000e+00
79,13,0.000000000000e+00
79,14,0.000000000000e+00
79,15,0.000000000000e+00
79,16,0.000000000000e+00
79,17,0.000000000000e+00
79,18,0.000000000000e+00
79,19,0.000000000000e+00
79,20,0.000000000000e+00
79,21,0.000000000000e+00
79,22,0.000000000000e+00
79,23,0.000000000000e+00
79,24,0.000000000000e+00
79,25,0.000000000000e+00
79,26,0.000000000000e+00
79,27,0.000000000000e+00
79,28,0.000000000000e+00
79,29,0.000000000000e+00
79,30,0.000000000000e+00
79,31,0.000000000000e+00
79,32,0.000000000000e+00
79,33,0.000000000000e+00
79,34,0.000000000000e+00
79,35,0.000000000000e+00
79,36,0.000000000000e+00
79,37,0.000000000000e+00
79,38,0.000000000000e+00
79,39,0.000000000000e+00
79,40,0.000000000000e+00
79,41,0.000000000000e+00
79,42,0.000000000000e+00
79,43,0.000000000000e+00
79,44,0.000000000000e+00
79,45,0.000000000000e+00
79,46,0.000000000000e+00
79,47,0.000000000000e+00
79,48,0.000000000000e+00
79,49,0.000000000000e+00
79,50,0.000000000000e+00
79,51,0.000000000000e+00
79,52,0.000000000000e+00
79,53,0.000000000000e+00
79,54,0.000000000000e+00
79,55,0.000000000000e+00
79,56,0.000000000000e+00
79,57,0.000000000000e+00
79,58,0.000000000000e+00
79,59,0.000000000000e+00
79,60,0.000000000000e+00
79,61,0.000000000000e+00
79,62,0.000000000000e+00
79,63,0.000000000000e+00
79,64,0.000000000000e+00
79,65,0.000000000000e+00
79,66,0.000000000000e+00
79,67,0.000000000000e+00
79,68,0.000000000000e+00
79,69,0.000000000000e+00
79,70,0.000000000000e+00
79,71,0.000000000000e+00
79,72,0.000000000000e+00
79,73,0.000000000000e+00
79,74,0.000000000000e+00
79,75,0.000000000000e+00
79,76,0.000000000000e+00
79,77,0.000000000000e+00
79,78,0.000000000000e+00
79,79,0.000000000000e+00
79,80,0.000000000000e+00
80,1,0.000000000000e+00
80,2,0.000000000000e+00
80,3,0.000000000000e+00
80,4,0.000000000000e+00
80,5,0.000000000000e+00
80,6,0.000000000000e+00
80,7,0.000000000000e+00
80,8,0.000000000000e+00
80,9,0.000000000000e+00
80,10,0.000000000000e+00
80,11,0.000000000000e+00
80,12,0.000000000000e+00
80,13,0.000000000000e+00
80,14,0.000000000000e+00
80,15,0.000000000000e+00
80,16,0.000000000000e+00
80,17,0.000000000000e+00
80,18,0.000000000000e+00
80,19,0.000000000000e+00
80,20,0.000000000000e+00
80,21,0.000000000000e+00
80,22,0.000000000000e+00
80,23,0.000000000000e+00
80,24,0.000000000000e+00
80,25,0.000000000000e+00
80,26,0.000000000000e+00
80,27,0.000000000000e+00
80,28,0.000000000000e+00
80,29,0.000000000000e+00
80,30,0.000000000000e+00
80,31,0.000000000000e+00
80,32,0.000000000000e+00
80,33,0.000000000000e+00
80,34,0.000000000000e+00
80,35,0.000000000000e+00
80,36,0.000000000000e+00
80,37,0.000000000000e+00
80,38,0.000000000000e+00
80,39,0.000000000000e+00
80,40,0.000000000000e+00
80,41,0.000000000000e+00
80,42,0.000000000000e+00
80,43,0.000000000000e+00
80,44,0.000000000000e+00
80,45,0.000000000000e+00
80,46,0.000000000000e+00
80,47,0.000000000000e+00
80,48,0.000000000000e+00
80,49,0.000000000000e+00
80,50,0.000000000000e+00
80,51,0.000000000000e+00
80,52,0.000000000000e+00
80,53,0.000000000000e+00
80,54,0.000000000000e+00
80,55,0.000000000000e+00
80,56,0.000000000000e+00
80,57,0.000000000000e+00
80,58,0.000000000000e+00
80,59,0.000000000000e+00
80,60,0.000000000000e+00
80,61,0.000000000000e+00
80,62,0.000000000000e+00
80,63,0.000000000000e+00
80,64,0.000000000000e+00
80,65,0.000000000000e+00
80,66,0.000000000000e+00
80,67,0.000000000000e+00
80,68,0.000000000000e+00
80,69,0.000000000000e+00
80,70,0.000000000000e+00
80,71,0.000000000000e+00
80,72,0.000000000000e+00
80,73,0.000000000000e+00
80,74,0.000000000000e+00
80,75,0.000000000000e+00
80,76,0.000000000000e+00
80,77,0.000000000000e+00
80,78,0.000000000000e+00
80,79,0.000000000000e+00
80,80,0.000000000000e+00
